Ensembl_ID	TCGA-PL-A8LX-01A
ENSG00000109618.10	15.099553739949817
ENSG00000271623.1	0.0
ENSG00000279345.1	10.965985713985566
ENSG00000214866.6	0.0
ENSG00000153015.14	16.822885232835322
ENSG00000202290.1	13.499527103416428
ENSG00000254578.1	0.0
ENSG00000240710.1	12.328701478354533
ENSG00000248778.1	0.0
ENSG00000250210.4	0.0
ENSG00000225215.1	0.0
ENSG00000257246.1	13.963439946136813
ENSG00000245017.2	11.032109935751976
ENSG00000281091.1	12.40725251337429
ENSG00000250885.1	0.0
ENSG00000273797.1	10.895906034519037
ENSG00000089116.3	0.0
ENSG00000036448.8	15.096431752873647
ENSG00000234055.1	0.0
ENSG00000267552.5	0.0
ENSG00000224695.1	0.0
ENSG00000106038.11	0.0
ENSG00000255189.1	10.287808168353928
ENSG00000164114.17	15.726607158863684
ENSG00000238698.1	0.0
ENSG00000199836.1	12.588313974358172
ENSG00000149089.11	16.365583265734415
ENSG00000251710.1	0.0
ENSG00000224570.1	0.0
ENSG00000179632.8	20.766788810556186
ENSG00000271677.1	0.0
ENSG00000114861.17	15.777140827297826
ENSG00000205030.1	0.0
ENSG00000138193.13	13.111206915008113
ENSG00000243073.3	0.0
ENSG00000152942.17	17.20941713976536
ENSG00000240809.1	13.474432329072341
ENSG00000280004.1	0.0
ENSG00000224560.3	0.0
ENSG00000227233.1	0.0
ENSG00000118363.10	17.22288921394587
ENSG00000258116.1	10.043357895782664
ENSG00000273311.1	13.801749287230507
ENSG00000136169.15	15.772729848014416
ENSG00000279700.1	13.056462021557856
ENSG00000121644.17	16.57941189157806
ENSG00000135903.17	9.34625759380697
ENSG00000138495.5	20.15606675088562
ENSG00000204528.3	0.0
ENSG00000169992.8	16.842843966256204
ENSG00000239344.1	9.390137649896294
ENSG00000253309.5	10.589016609606167
ENSG00000101323.4	0.0
ENSG00000272456.1	11.28920664088096
ENSG00000251538.4	0.0
ENSG00000263711.4	0.0
ENSG00000262662.1	0.0
ENSG00000127564.15	14.491130030752814
ENSG00000219395.2	13.225463572620557
ENSG00000255349.1	0.0
ENSG00000254843.1	0.0
ENSG00000277998.1	12.64241275628166
ENSG00000275248.1	0.0
ENSG00000226086.5	10.254994369937826
ENSG00000235023.1	8.462134925135569
ENSG00000176973.7	19.75514836163825
ENSG00000255521.1	13.21496882893033
ENSG00000211682.2	0.0
ENSG00000231630.1	0.0
ENSG00000249514.1	0.0
ENSG00000272374.1	12.967474482821572
ENSG00000159479.15	18.68250050934697
ENSG00000112511.16	19.246166372672594
ENSG00000196381.9	13.716249998625923
ENSG00000211950.2	11.839169569543824
ENSG00000202534.1	0.0
ENSG00000231062.1	10.716078631147859
ENSG00000154511.10	15.461922939789813
ENSG00000253946.1	0.0
ENSG00000144504.14	15.587370294517191
ENSG00000142507.8	20.850326198036417
ENSG00000259677.1	11.716132991289456
ENSG00000164116.15	15.465852410511728
ENSG00000273305.1	15.01257881295198
ENSG00000138669.8	8.619679650122833
ENSG00000250927.1	0.0
ENSG00000174013.7	16.303253236409656
ENSG00000235110.5	0.0
ENSG00000277670.1	0.0
ENSG00000227863.2	0.0
ENSG00000196704.10	18.902863452229155
ENSG00000251332.1	0.0
ENSG00000259235.1	0.0
ENSG00000258507.1	0.0
ENSG00000178821.11	12.386104309868955
ENSG00000244019.1	9.174435273967237
ENSG00000222054.1	0.0
ENSG00000106069.19	16.20166475777723
ENSG00000243911.3	0.0
ENSG00000232301.1	13.07517231327674
ENSG00000267871.4	15.65728626497666
ENSG00000227851.1	0.0
ENSG00000225715.1	0.0
ENSG00000271934.1	0.0
ENSG00000271919.1	0.0
ENSG00000176928.5	13.12701427652744
ENSG00000233714.1	0.0
ENSG00000129455.14	0.0
ENSG00000253049.1	0.0
ENSG00000240250.3	0.0
ENSG00000277889.1	0.0
ENSG00000216902.3	0.0
ENSG00000265875.1	0.0
ENSG00000237666.2	0.0
ENSG00000161896.9	10.282819032647945
ENSG00000254672.1	8.238554018436059
ENSG00000143033.16	15.615152621531365
ENSG00000256150.1	0.0
ENSG00000106410.13	0.0
ENSG00000259956.1	18.265805231852337
ENSG00000150773.9	14.249214643975213
ENSG00000227958.1	0.0
ENSG00000267083.1	0.0
ENSG00000274335.1	0.0
ENSG00000259847.1	10.14042509210314
ENSG00000226668.4	0.0
ENSG00000268140.1	10.900016077124839
ENSG00000278987.1	11.43085761868953
ENSG00000250006.2	0.0
ENSG00000236313.1	0.0
ENSG00000273085.1	0.0
ENSG00000260729.1	12.649649792922066
ENSG00000205362.9	17.505580866987753
ENSG00000245667.2	0.0
ENSG00000203818.6	0.0
ENSG00000258517.1	0.0
ENSG00000254768.4	10.2112395248642
ENSG00000202050.1	0.0
ENSG00000259799.1	14.287449955857074
ENSG00000230533.1	0.0
ENSG00000196296.12	13.1998907360188
ENSG00000270457.1	0.0
ENSG00000230481.2	0.0
ENSG00000252861.1	0.0
ENSG00000231952.3	13.491622589775393
ENSG00000280956.1	0.0
ENSG00000205331.5	0.0
ENSG00000279123.1	0.0
ENSG00000206791.1	0.0
ENSG00000109805.8	14.400059226309537
ENSG00000211978.2	10.733084551849021
ENSG00000212039.1	0.0
ENSG00000203780.9	14.095019481821794
ENSG00000111641.9	18.34274065410518
ENSG00000221923.7	15.824326522344657
ENSG00000163975.10	14.246207125282101
ENSG00000239893.1	0.0
ENSG00000127329.13	15.684436403823774
ENSG00000257815.4	14.039653085584737
ENSG00000262358.1	10.30132698907828
ENSG00000250594.2	0.0
ENSG00000077044.8	17.02293465984571
ENSG00000263570.1	0.0
ENSG00000143183.15	19.098444038806583
ENSG00000229941.4	0.0
ENSG00000279455.1	0.0
ENSG00000108774.13	20.353674100546616
ENSG00000125522.3	0.0
ENSG00000183696.12	15.54152310414935
ENSG00000273826.1	0.0
ENSG00000228318.3	11.13525616566756
ENSG00000275261.1	0.0
ENSG00000212025.3	0.0
ENSG00000279874.1	0.0
ENSG00000269680.1	12.100034238276102
ENSG00000279859.1	0.0
ENSG00000222129.1	0.0
ENSG00000225758.1	0.0
ENSG00000269113.3	10.549958287523223
ENSG00000231302.1	10.638505141399618
ENSG00000268442.1	14.318749077335768
ENSG00000244031.3	0.0
ENSG00000281158.1	0.0
ENSG00000268957.1	0.0
ENSG00000231392.1	0.0
ENSG00000166126.9	10.925701264154819
ENSG00000276289.3	0.0
ENSG00000129451.10	0.0
ENSG00000260000.2	14.013745883055842
ENSG00000254312.1	0.0
ENSG00000259981.1	0.0
ENSG00000117139.15	17.665068365690566
ENSG00000244025.3	0.0
ENSG00000001460.16	15.534570273156273
ENSG00000241057.1	12.651629849068543
ENSG00000135723.12	17.656440060281042
ENSG00000080031.8	10.17517587745217
ENSG00000168300.12	16.15389098240051
ENSG00000234206.4	0.0
ENSG00000196772.3	0.0
ENSG00000255531.1	0.0
ENSG00000200693.2	13.849442743849952
ENSG00000268947.1	14.157655461512375
ENSG00000231982.1	10.571434041801178
ENSG00000145451.11	5.7354752772234905
ENSG00000250420.7	7.223684995752545
ENSG00000227097.5	22.214084465715484
ENSG00000236764.4	0.0
ENSG00000106125.14	12.436140272995921
ENSG00000076984.16	17.555496906298988
ENSG00000234595.1	0.0
ENSG00000232360.1	11.352397221146699
ENSG00000271824.1	9.820328571772563
ENSG00000218018.2	8.352513818625296
ENSG00000133624.12	16.195539864232998
ENSG00000253801.2	0.0
ENSG00000209082.1	15.708016102501773
ENSG00000125843.9	16.197231191613533
ENSG00000155974.10	12.805915582530243
ENSG00000243664.1	0.0
ENSG00000105053.9	16.754991354557355
ENSG00000235976.2	0.0
ENSG00000267717.1	0.0
ENSG00000232002.1	0.0
ENSG00000221539.1	16.186805434095593
ENSG00000279064.1	0.0
ENSG00000254920.1	0.0
ENSG00000231378.1	0.0
ENSG00000257323.1	0.0
ENSG00000257364.1	0.0
ENSG00000260286.2	0.0
ENSG00000117394.18	17.24586261356447
ENSG00000226235.1	9.497417223540301
ENSG00000261654.1	10.297709546042002
ENSG00000125084.10	0.0
ENSG00000264799.1	0.0
ENSG00000263834.1	0.0
ENSG00000251615.3	16.964526050882533
ENSG00000254227.1	0.0
ENSG00000259443.1	0.0
ENSG00000241537.1	0.0
ENSG00000030304.11	0.0
ENSG00000172288.7	0.0
ENSG00000270369.1	0.0
ENSG00000258678.1	0.0
ENSG00000233469.1	12.55911341473853
ENSG00000238211.1	0.0
ENSG00000220256.3	0.0
ENSG00000212497.1	0.0
ENSG00000280799.1	0.0
ENSG00000261840.2	13.629995712336259
ENSG00000234769.7	13.56072948386579
ENSG00000252705.1	0.0
ENSG00000199812.1	0.0
ENSG00000164266.9	0.0
ENSG00000261399.1	0.0
ENSG00000258467.1	0.0
ENSG00000241815.1	0.0
ENSG00000187135.7	0.0
ENSG00000206344.6	14.14537978833891
ENSG00000274491.1	0.0
ENSG00000240877.3	13.307593522735434
ENSG00000278126.1	15.10355710811928
ENSG00000253713.1	0.0
ENSG00000278981.1	0.0
ENSG00000214929.3	0.0
ENSG00000248548.1	8.52920720396827
ENSG00000168237.16	15.154649495507142
ENSG00000009724.15	11.276120570649713
ENSG00000237424.1	13.258768130149154
ENSG00000228045.1	0.0
ENSG00000177519.3	0.0
ENSG00000263392.1	0.0
ENSG00000105048.15	19.35897355683111
ENSG00000280106.1	14.498577316342677
ENSG00000228360.1	12.418746044317679
ENSG00000228166.1	0.0
ENSG00000260414.1	0.0
ENSG00000198888.2	26.60310986423484
ENSG00000143224.16	17.292725752858793
ENSG00000280483.1	12.079160299050931
ENSG00000242524.1	0.0
ENSG00000236878.1	9.568022383734887
ENSG00000206047.2	0.0
ENSG00000231496.1	0.0
ENSG00000258743.4	0.0
ENSG00000049239.11	17.660063893957513
ENSG00000089902.9	16.52689415455376
ENSG00000178075.18	14.905876105102793
ENSG00000227964.1	8.756512135053736
ENSG00000261733.1	0.0
ENSG00000223316.1	0.0
ENSG00000108443.12	16.62387465448096
ENSG00000269921.1	13.05977790223585
ENSG00000272734.1	12.3789717097402
ENSG00000106571.11	16.716041497222367
ENSG00000263631.1	0.0
ENSG00000228316.1	0.0
ENSG00000229406.1	0.0
ENSG00000226824.5	13.97034421056649
ENSG00000221523.1	0.0
ENSG00000152049.6	16.637799805260407
ENSG00000230707.1	13.507139631887416
ENSG00000266563.1	0.0
ENSG00000123364.4	0.0
ENSG00000225082.2	11.818266328061442
ENSG00000255153.1	15.383788332111376
ENSG00000261663.1	15.444071401403122
ENSG00000196227.9	16.074504734067453
ENSG00000249996.1	0.0
ENSG00000248842.1	0.0
ENSG00000230080.2	0.0
ENSG00000253829.1	10.341730253951361
ENSG00000072694.17	13.420665390705052
ENSG00000188186.9	19.751385321013963
ENSG00000175309.13	17.24404098275153
ENSG00000212211.2	0.0
ENSG00000275592.1	0.0
ENSG00000248935.1	0.0
ENSG00000150477.13	13.160524279145397
ENSG00000231203.1	0.0
ENSG00000236489.1	0.0
ENSG00000238731.1	0.0
ENSG00000011052.20	15.47973097606651
ENSG00000236690.2	0.0
ENSG00000181649.5	16.246922834433995
ENSG00000110395.4	15.693869473809638
ENSG00000223922.1	10.266733190520426
ENSG00000254425.1	0.0
ENSG00000276499.1	0.0
ENSG00000107018.7	13.638367398875637
ENSG00000248480.1	0.0
ENSG00000254174.1	11.257916981683104
ENSG00000239679.3	0.0
ENSG00000228790.1	0.0
ENSG00000260799.1	8.451088118391478
ENSG00000128973.10	18.48313092605404
ENSG00000100842.11	17.762201988898912
ENSG00000234363.1	0.0
ENSGR0000167393.15	0.0
ENSG00000266246.1	0.0
ENSG00000223905.1	0.0
ENSG00000116285.11	18.522922539998678
ENSG00000244756.1	0.0
ENSG00000167880.6	17.364286871657395
ENSG00000265948.1	0.0
ENSG00000270930.1	0.0
ENSG00000279273.1	10.194551470305722
ENSG00000139656.6	0.0
ENSG00000232140.1	0.0
ENSG00000254418.1	12.030262195589616
ENSG00000104998.3	14.847444350412744
ENSG00000278530.3	6.174334947468063
ENSG00000279952.1	0.0
ENSG00000230806.1	9.567478379959333
ENSG00000082068.7	16.95979540924333
ENSG00000258064.1	0.0
ENSG00000186723.3	0.0
ENSG00000137948.17	13.195328223896102
ENSG00000222805.1	0.0
ENSG00000165312.6	16.267287716375037
ENSG00000235204.1	11.670463971462206
ENSG00000136319.10	15.462165146587965
ENSG00000249915.6	18.939847004667783
ENSG00000232167.1	0.0
ENSG00000277073.1	0.0
ENSG00000244657.1	0.0
ENSG00000241231.1	0.0
ENSG00000255774.1	13.018118526314222
ENSG00000181991.14	17.7628441140179
ENSG00000226544.4	0.0
ENSG00000201920.1	0.0
ENSG00000079819.15	17.22538922368076
ENSG00000234460.1	0.0
ENSG00000044524.9	12.724538142242595
ENSG00000213753.9	17.56421445466075
ENSG00000197927.11	14.554076865967929
ENSG00000221725.1	0.0
ENSG00000251359.4	12.092969215807434
ENSG00000254146.1	0.0
ENSG00000253346.1	0.0
ENSG00000211452.9	18.011951403252233
ENSG00000143793.11	17.12493493374273
ENSG00000134333.12	20.811531158229496
ENSG00000275212.1	0.0
ENSG00000244544.2	0.0
ENSG00000277250.1	0.0
ENSG00000143184.4	10.520992486274562
ENSG00000266392.1	14.544550790271334
ENSG00000261798.1	8.71624049256394
ENSG00000114062.16	18.274204963377883
ENSG00000119772.15	16.511023553924375
ENSG00000213509.4	11.009729754492563
ENSG00000271821.1	13.244864091599537
ENSG00000229642.1	11.070200241218167
ENSG00000138735.14	13.69884364094656
ENSG00000251838.1	0.0
ENSG00000265727.2	0.0
ENSG00000275491.1	11.218024784252297
ENSG00000252130.1	0.0
ENSG00000279013.1	11.658983308478708
ENSG00000131845.13	16.150293916934775
ENSG00000280186.1	10.073342316961428
ENSG00000259631.1	0.0
ENSG00000182220.12	20.274462944989974
ENSG00000241757.3	0.0
ENSG00000253153.1	0.0
ENSG00000166896.6	16.444445445474553
ENSG00000167676.3	14.802218703707966
ENSG00000280007.1	9.870278988092444
ENSG00000232177.1	17.391283877120955
ENSG00000275944.1	0.0
ENSG00000201683.1	0.0
ENSG00000185839.3	11.091978872370438
ENSG00000233290.1	0.0
ENSG00000223608.1	0.0
ENSG00000231261.1	0.0
ENSG00000228696.7	12.75231257494013
ENSG00000229456.1	0.0
ENSG00000281222.1	0.0
ENSG00000213187.3	0.0
ENSG00000207176.1	0.0
ENSG00000199077.2	0.0
ENSG00000102007.9	21.128995230403486
ENSG00000242411.2	9.68589505093465
ENSG00000118094.10	0.0
ENSG00000270507.1	0.0
ENSG00000048162.18	17.544119852361792
ENSG00000146535.12	18.871222507790723
ENSG00000135547.7	15.516352009590072
ENSG00000168306.11	12.695439374217395
ENSG00000280341.1	0.0
ENSG00000064102.13	17.736818590266584
ENSG00000148426.11	14.383467577930523
ENSG00000115685.13	19.305514513136217
ENSG00000249916.1	0.0
ENSG00000271200.1	0.0
ENSG00000276669.1	0.0
ENSG00000228404.1	9.816874771693255
ENSG00000253538.1	0.0
ENSG00000275859.1	0.0
ENSG00000249309.1	0.0
ENSG00000167332.7	15.547030023904547
ENSG00000255236.2	10.922600956418227
ENSG00000235382.1	0.0
ENSG00000130649.8	13.220687677917436
ENSG00000100029.16	18.645192605351415
ENSG00000248574.1	0.0
ENSG00000274160.1	0.0
ENSG00000259248.4	15.044220637448555
ENSG00000211685.3	0.0
ENSG00000268620.1	0.0
ENSG00000207620.1	0.0
ENSG00000255508.6	13.99431233904552
ENSG00000119471.13	17.72634294858642
ENSG00000252540.1	0.0
ENSG00000229086.3	0.0
ENSG00000228929.1	14.499464817282353
ENSG00000264054.1	0.0
ENSG00000231061.1	0.0
ENSG00000172345.12	12.993445738284763
ENSG00000224650.2	10.740434693120902
ENSG00000236461.1	0.0
ENSG00000132300.17	16.43782073797582
ENSG00000229107.2	9.111282304408634
ENSG00000211779.3	10.47838784292858
ENSG00000175894.13	11.898266855324792
ENSG00000213777.5	9.464131958591905
ENSG00000223985.1	0.0
ENSG00000100197.19	13.174378857180207
ENSG00000162076.11	19.703276551874783
ENSG00000182667.13	14.138629897977278
ENSG00000250813.1	0.0
ENSG00000274010.1	0.0
ENSG00000260933.1	0.0
ENSG00000197919.4	0.0
ENSG00000263878.1	9.374833033354523
ENSG00000226806.1	10.39716880517363
ENSG00000255460.1	0.0
ENSG00000267567.1	12.247805342566227
ENSG00000250694.1	0.0
ENSG00000242976.3	0.0
ENSG00000225675.2	0.0
ENSG00000249741.2	15.560461816603466
ENSG00000206617.1	0.0
ENSG00000207249.1	0.0
ENSG00000266586.1	0.0
ENSG00000264212.1	9.090833154209829
ENSG00000204519.9	15.442994352867446
ENSG00000201699.1	0.0
ENSG00000229117.7	22.424884502577488
ENSG00000225716.1	0.0
ENSG00000251810.1	0.0
ENSG00000057149.13	7.8516319540180906
ENSG00000200034.1	0.0
ENSG00000277746.1	0.0
ENSG00000100628.10	11.592263465135032
ENSG00000251919.1	0.0
ENSG00000243250.1	0.0
ENSG00000272461.1	9.578945874434213
ENSG00000158481.11	12.69811744922961
ENSG00000243543.7	9.309726370769548
ENSG00000271419.1	0.0
ENSG00000270863.1	8.475300871201535
ENSG00000173272.12	18.46827520447991
ENSG00000207546.1	0.0
ENSG00000214295.4	0.0
ENSG00000075914.11	17.285389599434033
ENSG00000222346.1	0.0
ENSG00000221118.1	0.0
ENSG00000254814.1	0.0
ENSG00000225455.3	11.051791228343813
ENSG00000197444.8	9.04170246477112
ENSG00000233376.1	0.0
ENSG00000168811.5	10.265554993879782
ENSG00000254081.1	0.0
ENSG00000137440.4	0.0
ENSG00000249908.2	15.620932162748705
ENSG00000240626.3	0.0
ENSG00000222472.1	0.0
ENSG00000158483.14	15.393976383740362
ENSG00000212961.4	0.0
ENSG00000132031.11	17.449351761956066
ENSG00000275894.1	9.46920291070956
ENSG00000232806.1	0.0
ENSG00000165195.12	14.847081321450258
ENSG00000254411.1	0.0
ENSG00000265737.1	9.743734712754055
ENSG00000249184.1	0.0
ENSG00000070444.13	16.480199285916655
ENSG00000260694.1	0.0
ENSG00000265457.1	0.0
ENSG00000236998.2	0.0
ENSG00000066697.13	17.30818061287062
ENSG00000236317.1	12.936991824596685
ENSG00000265574.1	0.0
ENSG00000226053.1	0.0
ENSG00000237390.1	0.0
ENSG00000182613.1	0.0
ENSG00000083444.15	19.435924430578382
ENSG00000247775.2	0.0
ENSG00000196748.8	15.51470010203033
ENSG00000235444.2	0.0
ENSG00000200883.1	0.0
ENSG00000246526.2	12.19406339798105
ENSG00000236674.1	0.0
ENSG00000199910.1	0.0
ENSG00000253026.1	0.0
ENSG00000259042.2	0.0
ENSG00000007312.11	14.236442868888014
ENSG00000273720.1	11.933424608163302
ENSG00000202440.1	0.0
ENSG00000145982.10	17.559530467539314
ENSG00000274979.1	8.566394128996022
ENSG00000181381.12	15.964570871295882
ENSG00000277506.1	0.0
ENSG00000112303.12	12.822442736845183
ENSG00000214193.8	17.395368117921752
ENSG00000212314.2	0.0
ENSG00000227335.1	0.0
ENSG00000232987.1	12.026261223111142
ENSG00000239911.2	17.579728311205287
ENSG00000241098.1	0.0
ENSG00000142552.6	17.97423512512972
ENSG00000149923.12	19.587782601516803
ENSG00000235141.1	0.0
ENSG00000278977.1	0.0
ENSG00000226431.1	12.225614195387559
ENSG00000207972.1	0.0
ENSG00000188385.10	15.531376806467819
ENSG00000231434.1	8.858436031903924
ENSG00000279410.1	0.0
ENSG00000272079.2	14.534282886038676
ENSG00000149925.15	21.997417176042507
ENSG00000254222.1	0.0
ENSG00000271321.1	0.0
ENSG00000144959.8	15.388614875143908
ENSG00000139613.10	18.48896946690752
ENSG00000111783.11	0.0
ENSG00000197893.12	6.47036284084221
ENSG00000223864.1	0.0
ENSG00000277539.1	0.0
ENSG00000117602.10	15.88600172045828
ENSG00000207257.1	0.0
ENSG00000054983.15	16.783290068530757
ENSG00000173276.12	14.559858350186829
ENSG00000265144.1	0.0
ENSG00000163376.10	12.815017532958207
ENSG00000207944.1	0.0
ENSG00000112200.15	15.963302633231327
ENSG00000223634.1	0.0
ENSG00000231597.1	0.0
ENSG00000267206.4	9.224118189312835
ENSG00000108590.9	16.211476673713616
ENSG00000101236.15	15.499809905812102
ENSG00000099385.10	17.84331087630443
ENSG00000201263.1	0.0
ENSG00000250990.1	12.589578736275902
ENSG00000113360.15	18.176165198422982
ENSG00000264874.1	0.0
ENSG00000207963.1	0.0
ENSG00000161904.10	18.112676702884052
ENSG00000186265.8	9.408720766591507
ENSG00000266715.1	0.0
ENSG00000200313.1	0.0
ENSG00000231738.9	0.0
ENSG00000211679.2	16.107447046363713
ENSG00000276699.1	0.0
ENSG00000170325.13	14.886789164905148
ENSG00000261504.1	11.970334287569717
ENSG00000199767.1	0.0
ENSG00000278761.1	0.0
ENSG00000232386.8	14.556208509576592
ENSG00000277770.1	0.0
ENSG00000230107.1	11.77734756049833
ENSG00000267714.1	0.0
ENSG00000156467.8	18.37095353372669
ENSG00000212144.1	0.0
ENSG00000264720.2	0.0
ENSG00000165716.8	15.067351885003454
ENSG00000230248.1	0.0
ENSG00000224870.5	18.015206679086493
ENSG00000204308.7	20.834032599145804
ENSG00000169856.8	0.0
ENSG00000272130.1	0.0
ENSGR0000223773.5	0.0
ENSG00000207548.2	0.0
ENSG00000183206.15	0.0
ENSG00000265802.2	11.71806762137939
ENSG00000268830.1	0.0
ENSG00000266631.1	13.5106667027887
ENSG00000260281.4	14.231826480386973
ENSG00000173093.11	8.847186713130709
ENSG00000132964.10	15.683392300898866
ENSG00000233378.1	0.0
ENSG00000232464.1	10.055521120863503
ENSG00000280903.1	0.0
ENSG00000234740.1	11.101414257830125
ENSG00000231603.1	0.0
ENSG00000281532.1	0.0
ENSG00000183570.15	10.00831688357587
ENSG00000101680.12	9.842165147305378
ENSG00000223200.1	0.0
ENSG00000177257.2	0.0
ENSG00000187325.4	19.13680264464774
ENSG00000173846.11	15.973273202647649
ENSG00000149927.16	13.705063123005592
ENSG00000261279.4	0.0
ENSG00000168303.6	16.393037067422675
ENSG00000242559.3	0.0
ENSG00000204022.8	9.116678883536666
ENSG00000111785.17	17.259966135779834
ENSG00000211866.1	0.0
ENSG00000213128.3	0.0
ENSG00000124900.11	0.0
ENSG00000200303.1	0.0
ENSG00000126562.15	15.324116252032319
ENSG00000201501.1	0.0
ENSG00000240870.2	9.773550181162301
ENSG00000256098.1	0.0
ENSG00000113441.14	15.858976601713001
ENSG00000256195.2	0.0
ENSG00000265655.1	0.0
ENSG00000203356.2	0.0
ENSG00000251236.1	0.0
ENSG00000266908.1	0.0
ENSG00000251377.1	0.0
ENSG00000179165.10	10.218288345867244
